Store_id,Product_id,Forecast_Frequency,Date,Sales,Type,Forecast_Method
S003,P005,weekly,2018-02-19,141.36,Forecast,Enhanced Ensemble
S006,P001,weekly,2017-07-03,166.0,Actual,Actual Sales
S006,P001,weekly,2017-07-10,160.0,Actual,Actual Sales
S006,P001,weekly,2017-07-17,151.0,Actual,Actual Sales
S006,P001,weekly,2017-07-24,166.0,Actual,Actual Sales
S006,P001,weekly,2017-07-31,152.0,Actual,Actual Sales
S006,P001,weekly,2017-08-07,147.0,Actual,Actual Sales
S006,P001,weekly,2017-08-14,146.0,Actual,Actual Sales
S006,P001,weekly,2017-08-21,142.0,Actual,Actual Sales
S006,P001,weekly,2017-08-28,133.0,Actual,Actual Sales
S006,P001,weekly,2017-09-04,138.0,Actual,Actual Sales
S006,P001,weekly,2017-09-11,128.0,Actual,Actual Sales
S006,P001,weekly,2017-09-18,136.0,Actual,Actual Sales
S006,P001,weekly,2017-09-25,139.0,Actual,Actual Sales
S006,P001,weekly,2017-10-02,135.0,Actual,Actual Sales
S006,P001,weekly,2017-10-09,140.0,Actual,Actual Sales
S006,P001,weekly,2017-10-16,107.0,Actual,Actual Sales
S006,P001,weekly,2017-10-23,127.0,Actual,Actual Sales
S006,P001,weekly,2017-10-30,142.0,Actual,Actual Sales
S006,P001,weekly,2017-11-06,133.0,Actual,Actual Sales
S006,P001,weekly,2017-11-13,160.0,Actual,Actual Sales
S006,P001,weekly,2017-11-20,129.0,Actual,Actual Sales
S006,P001,weekly,2017-11-27,106.0,Actual,Actual Sales
S006,P001,weekly,2017-12-04,95.0,Actual,Actual Sales
S006,P001,weekly,2017-12-11,95.0,Actual,Actual Sales
S006,P001,weekly,2017-12-18,98.0,Actual,Actual Sales
S006,P001,weekly,2017-12-25,91.0,Actual,Actual Sales
S006,P001,weekly,2018-01-01,99.3,Forecast,Enhanced Ensemble
S006,P001,weekly,2018-01-08,103.93,Forecast,Enhanced Ensemble
S006,P001,weekly,2018-01-15,104.07,Forecast,Enhanced Ensemble
S006,P001,weekly,2018-01-22,105.99,Forecast,Enhanced Ensemble
S006,P001,weekly,2018-01-29,101.92,Forecast,Enhanced Ensemble
S006,P001,weekly,2018-02-05,105.7,Forecast,Enhanced Ensemble
S006,P001,weekly,2018-02-12,107.57,Forecast,Enhanced Ensemble
S006,P001,weekly,2018-02-19,104.75,Forecast,Enhanced Ensemble
S006,P002,weekly,2017-07-03,458.0,Actual,Actual Sales
S006,P002,weekly,2017-07-10,436.0,Actual,Actual Sales
S006,P002,weekly,2017-07-17,419.0,Actual,Actual Sales
S006,P002,weekly,2017-07-24,477.0,Actual,Actual Sales
S006,P002,weekly,2017-07-31,394.0,Actual,Actual Sales
S006,P002,weekly,2017-08-07,418.0,Actual,Actual Sales
S006,P002,weekly,2017-08-14,398.0,Actual,Actual Sales
S006,P002,weekly,2017-08-21,386.0,Actual,Actual Sales
S006,P002,weekly,2017-08-28,386.0,Actual,Actual Sales
S006,P002,weekly,2017-09-04,347.0,Actual,Actual Sales
S006,P002,weekly,2017-09-11,358.0,Actual,Actual Sales
S006,P002,weekly,2017-09-18,396.0,Actual,Actual Sales
S006,P002,weekly,2017-09-25,403.0,Actual,Actual Sales
S006,P002,weekly,2017-10-02,347.0,Actual,Actual Sales
S006,P002,weekly,2017-10-09,322.0,Actual,Actual Sales
S006,P002,weekly,2017-10-16,377.0,Actual,Actual Sales
S006,P002,weekly,2017-10-23,340.0,Actual,Actual Sales
S006,P002,weekly,2017-10-30,362.0,Actual,Actual Sales
S006,P002,weekly,2017-11-06,380.0,Actual,Actual Sales
S006,P002,weekly,2017-11-13,373.0,Actual,Actual Sales
S006,P002,weekly,2017-11-20,399.0,Actual,Actual Sales
S006,P002,weekly,2017-11-27,363.0,Actual,Actual Sales
S006,P002,weekly,2017-12-04,263.0,Actual,Actual Sales
S006,P002,weekly,2017-12-11,234.0,Actual,Actual Sales
S006,P002,weekly,2017-12-18,258.0,Actual,Actual Sales
S006,P002,weekly,2017-12-25,287.0,Actual,Actual Sales
S006,P002,weekly,2018-01-01,276.34,Forecast,Enhanced Ensemble
S006,P002,weekly,2018-01-08,282.62,Forecast,Enhanced Ensemble
S006,P002,weekly,2018-01-15,278.57,Forecast,Enhanced Ensemble
S006,P002,weekly,2018-01-22,287.05,Forecast,Enhanced Ensemble
S006,P002,weekly,2018-01-29,289.47,Forecast,Enhanced Ensemble
S006,P002,weekly,2018-02-05,293.52,Forecast,Enhanced Ensemble
S006,P002,weekly,2018-02-12,296.82,Forecast,Enhanced Ensemble
S006,P002,weekly,2018-02-19,297.65,Forecast,Enhanced Ensemble
S006,P003,weekly,2017-07-03,282.0,Actual,Actual Sales
S006,P003,weekly,2017-07-10,279.0,Actual,Actual Sales
S006,P003,weekly,2017-07-17,296.0,Actual,Actual Sales
S006,P003,weekly,2017-07-24,272.0,Actual,Actual Sales
S006,P003,weekly,2017-07-31,249.0,Actual,Actual Sales
S006,P003,weekly,2017-08-07,291.0,Actual,Actual Sales
S006,P003,weekly,2017-08-14,252.0,Actual,Actual Sales
S006,P003,weekly,2017-08-21,243.0,Actual,Actual Sales
S006,P003,weekly,2017-08-28,264.0,Actual,Actual Sales
S006,P003,weekly,2017-09-04,217.0,Actual,Actual Sales
S006,P003,weekly,2017-09-11,217.0,Actual,Actual Sales
S006,P003,weekly,2017-09-18,221.0,Actual,Actual Sales
S006,P003,weekly,2017-09-25,241.0,Actual,Actual Sales
S006,P003,weekly,2017-10-02,208.0,Actual,Actual Sales
S006,P003,weekly,2017-10-09,189.0,Actual,Actual Sales
S006,P003,weekly,2017-10-16,211.0,Actual,Actual Sales
S006,P003,weekly,2017-10-23,209.0,Actual,Actual Sales
S006,P003,weekly,2017-10-30,253.0,Actual,Actual Sales
S006,P003,weekly,2017-11-06,240.0,Actual,Actual Sales
S006,P003,weekly,2017-11-13,238.0,Actual,Actual Sales
S006,P003,weekly,2017-11-20,248.0,Actual,Actual Sales
S006,P003,weekly,2017-11-27,185.0,Actual,Actual Sales
S006,P003,weekly,2017-12-04,142.0,Actual,Actual Sales
S006,P003,weekly,2017-12-11,183.0,Actual,Actual Sales
S006,P003,weekly,2017-12-18,184.0,Actual,Actual Sales
S006,P003,weekly,2017-12-25,179.0,Actual,Actual Sales
S006,P003,weekly,2018-01-01,178.0,Forecast,Enhanced Ensemble
S006,P003,weekly,2018-01-08,179.28,Forecast,Enhanced Ensemble
S006,P003,weekly,2018-01-15,177.73,Forecast,Enhanced Ensemble
S006,P003,weekly,2018-01-22,179.52,Forecast,Enhanced Ensemble
S006,P003,weekly,2018-01-29,186.0,Forecast,Enhanced Ensemble
S006,P003,weekly,2018-02-05,185.88,Forecast,Enhanced Ensemble
S006,P003,weekly,2018-02-12,184.38,Forecast,Enhanced Ensemble
S006,P003,weekly,2018-02-19,184.35,Forecast,Enhanced Ensemble
S006,P004,weekly,2017-07-03,165.0,Actual,Actual Sales
S006,P004,weekly,2017-07-10,159.0,Actual,Actual Sales
S006,P004,weekly,2017-07-17,152.0,Actual,Actual Sales
S006,P004,weekly,2017-07-24,163.0,Actual,Actual Sales
S006,P004,weekly,2017-07-31,130.0,Actual,Actual Sales
S006,P004,weekly,2017-08-07,165.0,Actual,Actual Sales
S006,P004,weekly,2017-08-14,137.0,Actual,Actual Sales
S006,P004,weekly,2017-08-21,166.0,Actual,Actual Sales
S006,P004,weekly,2017-08-28,153.0,Actual,Actual Sales
S006,P004,weekly,2017-09-04,144.0,Actual,Actual Sales
S006,P004,weekly,2017-09-11,148.0,Actual,Actual Sales
S006,P004,weekly,2017-09-18,139.0,Actual,Actual Sales
S006,P004,weekly,2017-09-25,142.0,Actual,Actual Sales
S006,P004,weekly,2017-10-02,140.0,Actual,Actual Sales
S006,P004,weekly,2017-10-09,102.0,Actual,Actual Sales
S006,P004,weekly,2017-10-16,129.0,Actual,Actual Sales
S006,P004,weekly,2017-10-23,106.0,Actual,Actual Sales
S006,P004,weekly,2017-10-30,142.0,Actual,Actual Sales
S006,P004,weekly,2017-11-06,167.0,Actual,Actual Sales
S006,P004,weekly,2017-11-13,130.0,Actual,Actual Sales
S006,P004,weekly,2017-11-20,142.0,Actual,Actual Sales
S006,P004,weekly,2017-11-27,119.0,Actual,Actual Sales
S006,P004,weekly,2017-12-04,116.0,Actual,Actual Sales
S006,P004,weekly,2017-12-11,112.0,Actual,Actual Sales
S006,P004,weekly,2017-12-18,96.0,Actual,Actual Sales
S006,P004,weekly,2017-12-25,78.0,Actual,Actual Sales
S006,P004,weekly,2018-01-01,99.33,Forecast,Enhanced Ensemble
S006,P004,weekly,2018-01-08,100.74,Forecast,Enhanced Ensemble
S006,P004,weekly,2018-01-15,97.62,Forecast,Enhanced Ensemble
S006,P004,weekly,2018-01-22,98.17,Forecast,Enhanced Ensemble
S006,P004,weekly,2018-01-29,103.15,Forecast,Enhanced Ensemble
S006,P004,weekly,2018-02-05,102.58,Forecast,Enhanced Ensemble
S006,P004,weekly,2018-02-12,104.71,Forecast,Enhanced Ensemble
S006,P004,weekly,2018-02-19,104.16,Forecast,Enhanced Ensemble
S006,P005,weekly,2017-07-03,140.0,Actual,Actual Sales
S006,P005,weekly,2017-07-10,148.0,Actual,Actual Sales
S006,P005,weekly,2017-07-17,154.0,Actual,Actual Sales
S006,P005,weekly,2017-07-24,117.0,Actual,Actual Sales
S006,P005,weekly,2017-07-31,112.0,Actual,Actual Sales
S006,P005,weekly,2017-08-07,115.0,Actual,Actual Sales
S006,P005,weekly,2017-08-14,116.0,Actual,Actual Sales
S006,P005,weekly,2017-08-21,115.0,Actual,Actual Sales
S006,P005,weekly,2017-08-28,107.0,Actual,Actual Sales
S006,P005,weekly,2017-09-04,114.0,Actual,Actual Sales
S006,P005,weekly,2017-09-11,124.0,Actual,Actual Sales
S006,P005,weekly,2017-09-18,119.0,Actual,Actual Sales
S006,P005,weekly,2017-09-25,84.0,Actual,Actual Sales
S006,P005,weekly,2017-10-02,110.0,Actual,Actual Sales
S006,P005,weekly,2017-10-09,108.0,Actual,Actual Sales
S006,P005,weekly,2017-10-16,109.0,Actual,Actual Sales
S006,P005,weekly,2017-10-23,122.0,Actual,Actual Sales
S006,P005,weekly,2017-10-30,118.0,Actual,Actual Sales
S006,P005,weekly,2017-11-06,123.0,Actual,Actual Sales
S006,P005,weekly,2017-11-13,98.0,Actual,Actual Sales
S006,P005,weekly,2017-11-20,120.0,Actual,Actual Sales
S006,P005,weekly,2017-11-27,98.0,Actual,Actual Sales
S006,P005,weekly,2017-12-04,98.0,Actual,Actual Sales
S006,P005,weekly,2017-12-11,99.0,Actual,Actual Sales
S006,P005,weekly,2017-12-18,75.0,Actual,Actual Sales
S006,P005,weekly,2017-12-25,74.0,Actual,Actual Sales
S006,P005,weekly,2018-01-01,87.6,Forecast,Enhanced Ensemble
S006,P005,weekly,2018-01-08,87.9,Forecast,Enhanced Ensemble
S006,P005,weekly,2018-01-15,87.46,Forecast,Enhanced Ensemble
S006,P005,weekly,2018-01-22,91.2,Forecast,Enhanced Ensemble
S006,P005,weekly,2018-01-29,89.04,Forecast,Enhanced Ensemble
S006,P005,weekly,2018-02-05,91.88,Forecast,Enhanced Ensemble
S006,P005,weekly,2018-02-12,89.73,Forecast,Enhanced Ensemble
S006,P005,weekly,2018-02-19,87.79,Forecast,Enhanced Ensemble
S006,P006,weekly,2017-07-03,449.0,Actual,Actual Sales
S006,P006,weekly,2017-07-10,436.0,Actual,Actual Sales
S006,P006,weekly,2017-07-17,414.0,Actual,Actual Sales
S006,P006,weekly,2017-07-24,456.0,Actual,Actual Sales
S006,P006,weekly,2017-07-31,390.0,Actual,Actual Sales
S006,P006,weekly,2017-08-07,415.0,Actual,Actual Sales
S006,P006,weekly,2017-08-14,419.0,Actual,Actual Sales
S006,P006,weekly,2017-08-21,407.0,Actual,Actual Sales
S006,P006,weekly,2017-08-28,359.0,Actual,Actual Sales
S006,P006,weekly,2017-09-04,369.0,Actual,Actual Sales
S006,P006,weekly,2017-09-11,376.0,Actual,Actual Sales
S006,P006,weekly,2017-09-18,367.0,Actual,Actual Sales
S006,P006,weekly,2017-09-25,350.0,Actual,Actual Sales
S006,P006,weekly,2017-10-02,340.0,Actual,Actual Sales
S006,P006,weekly,2017-10-09,363.0,Actual,Actual Sales
S006,P006,weekly,2017-10-16,348.0,Actual,Actual Sales
S006,P006,weekly,2017-10-23,378.0,Actual,Actual Sales
S006,P006,weekly,2017-10-30,356.0,Actual,Actual Sales
S006,P006,weekly,2017-11-06,336.0,Actual,Actual Sales
S006,P006,weekly,2017-11-13,383.0,Actual,Actual Sales
S006,P006,weekly,2017-11-20,383.0,Actual,Actual Sales
S006,P006,weekly,2017-11-27,342.0,Actual,Actual Sales
S006,P006,weekly,2017-12-04,273.0,Actual,Actual Sales
S006,P006,weekly,2017-12-11,256.0,Actual,Actual Sales
S006,P006,weekly,2017-12-18,254.0,Actual,Actual Sales
S006,P006,weekly,2017-12-25,250.0,Actual,Actual Sales
S006,P006,weekly,2018-01-01,274.37,Forecast,Enhanced Ensemble
S006,P006,weekly,2018-01-08,277.2,Forecast,Enhanced Ensemble
S006,P006,weekly,2018-01-15,272.02,Forecast,Enhanced Ensemble
S006,P006,weekly,2018-01-22,277.83,Forecast,Enhanced Ensemble
S006,P006,weekly,2018-01-29,278.29,Forecast,Enhanced Ensemble
S006,P006,weekly,2018-02-05,286.36,Forecast,Enhanced Ensemble
S006,P006,weekly,2018-02-12,285.22,Forecast,Enhanced Ensemble
S006,P006,weekly,2018-02-19,290.7,Forecast,Enhanced Ensemble
S006,P007,weekly,2017-07-03,467.0,Actual,Actual Sales
S006,P007,weekly,2017-07-10,458.0,Actual,Actual Sales
S006,P007,weekly,2017-07-17,443.0,Actual,Actual Sales
S006,P007,weekly,2017-07-24,446.0,Actual,Actual Sales
S006,P007,weekly,2017-07-31,393.0,Actual,Actual Sales
S006,P007,weekly,2017-08-07,400.0,Actual,Actual Sales
S006,P007,weekly,2017-08-14,432.0,Actual,Actual Sales
S006,P007,weekly,2017-08-21,390.0,Actual,Actual Sales
S006,P007,weekly,2017-08-28,398.0,Actual,Actual Sales
S006,P007,weekly,2017-09-04,356.0,Actual,Actual Sales
S006,P007,weekly,2017-09-11,338.0,Actual,Actual Sales
S006,P007,weekly,2017-09-18,377.0,Actual,Actual Sales
S006,P007,weekly,2017-09-25,366.0,Actual,Actual Sales
S006,P007,weekly,2017-10-02,362.0,Actual,Actual Sales
S006,P007,weekly,2017-10-09,386.0,Actual,Actual Sales
S006,P007,weekly,2017-10-16,353.0,Actual,Actual Sales
S006,P007,weekly,2017-10-23,309.0,Actual,Actual Sales
S006,P007,weekly,2017-10-30,327.0,Actual,Actual Sales
S006,P007,weekly,2017-11-06,374.0,Actual,Actual Sales
S006,P007,weekly,2017-11-13,387.0,Actual,Actual Sales
S006,P007,weekly,2017-11-20,340.0,Actual,Actual Sales
S006,P007,weekly,2017-11-27,286.0,Actual,Actual Sales
S006,P007,weekly,2017-12-04,271.0,Actual,Actual Sales
S006,P007,weekly,2017-12-11,245.0,Actual,Actual Sales
S006,P007,weekly,2017-12-18,273.0,Actual,Actual Sales
S006,P007,weekly,2017-12-25,257.0,Actual,Actual Sales
S006,P007,weekly,2018-01-01,277.2,Forecast,Enhanced Ensemble
S006,P007,weekly,2018-01-08,275.38,Forecast,Enhanced Ensemble
S006,P007,weekly,2018-01-15,276.65,Forecast,Enhanced Ensemble
S006,P007,weekly,2018-01-22,278.12,Forecast,Enhanced Ensemble
S006,P007,weekly,2018-01-29,289.37,Forecast,Enhanced Ensemble
S006,P007,weekly,2018-02-05,283.52,Forecast,Enhanced Ensemble
S006,P007,weekly,2018-02-12,285.48,Forecast,Enhanced Ensemble
S006,P007,weekly,2018-02-19,290.56,Forecast,Enhanced Ensemble
S006,P008,weekly,2017-07-03,585.0,Actual,Actual Sales
S006,P008,weekly,2017-07-10,586.0,Actual,Actual Sales
S006,P008,weekly,2017-07-17,595.0,Actual,Actual Sales
S006,P008,weekly,2017-07-24,604.0,Actual,Actual Sales
S006,P008,weekly,2017-07-31,520.0,Actual,Actual Sales
S006,P008,weekly,2017-08-07,522.0,Actual,Actual Sales
S006,P008,weekly,2017-08-14,533.0,Actual,Actual Sales
S006,P008,weekly,2017-08-21,527.0,Actual,Actual Sales
S006,P008,weekly,2017-08-28,512.0,Actual,Actual Sales
S006,P008,weekly,2017-09-04,471.0,Actual,Actual Sales
S006,P008,weekly,2017-09-11,479.0,Actual,Actual Sales
S006,P008,weekly,2017-09-18,474.0,Actual,Actual Sales
S006,P008,weekly,2017-09-25,473.0,Actual,Actual Sales
S006,P008,weekly,2017-10-02,468.0,Actual,Actual Sales
S006,P008,weekly,2017-10-09,480.0,Actual,Actual Sales
S006,P008,weekly,2017-10-16,450.0,Actual,Actual Sales
S006,P008,weekly,2017-10-23,480.0,Actual,Actual Sales
S006,P008,weekly,2017-10-30,453.0,Actual,Actual Sales
S006,P008,weekly,2017-11-06,494.0,Actual,Actual Sales
S006,P008,weekly,2017-11-13,508.0,Actual,Actual Sales
S006,P008,weekly,2017-11-20,505.0,Actual,Actual Sales
S006,P008,weekly,2017-11-27,370.0,Actual,Actual Sales
S006,P008,weekly,2017-12-04,341.0,Actual,Actual Sales
S006,P008,weekly,2017-12-11,366.0,Actual,Actual Sales
S006,P008,weekly,2017-12-18,332.0,Actual,Actual Sales
S006,P008,weekly,2017-12-25,364.0,Actual,Actual Sales
S006,P008,weekly,2018-01-01,362.46,Forecast,Enhanced Ensemble
S006,P008,weekly,2018-01-08,363.54,Forecast,Enhanced Ensemble
S006,P008,weekly,2018-01-15,369.92,Forecast,Enhanced Ensemble
S006,P008,weekly,2018-01-22,371.85,Forecast,Enhanced Ensemble
S006,P008,weekly,2018-01-29,376.37,Forecast,Enhanced Ensemble
S006,P008,weekly,2018-02-05,380.52,Forecast,Enhanced Ensemble
S006,P008,weekly,2018-02-12,374.79,Forecast,Enhanced Ensemble
S006,P008,weekly,2018-02-19,385.16,Forecast,Enhanced Ensemble
S006,P009,weekly,2017-07-03,397.0,Actual,Actual Sales
S006,P009,weekly,2017-07-10,397.0,Actual,Actual Sales
S006,P009,weekly,2017-07-17,415.0,Actual,Actual Sales
S006,P009,weekly,2017-07-24,356.0,Actual,Actual Sales
S006,P009,weekly,2017-07-31,342.0,Actual,Actual Sales
S006,P009,weekly,2017-08-07,359.0,Actual,Actual Sales
S006,P009,weekly,2017-08-14,343.0,Actual,Actual Sales
S006,P009,weekly,2017-08-21,374.0,Actual,Actual Sales
S006,P009,weekly,2017-08-28,325.0,Actual,Actual Sales
S006,P009,weekly,2017-09-04,323.0,Actual,Actual Sales
S006,P009,weekly,2017-09-11,342.0,Actual,Actual Sales
S006,P009,weekly,2017-09-18,360.0,Actual,Actual Sales
S006,P009,weekly,2017-09-25,328.0,Actual,Actual Sales
S006,P009,weekly,2017-10-02,303.0,Actual,Actual Sales
S006,P009,weekly,2017-10-09,271.0,Actual,Actual Sales
S006,P009,weekly,2017-10-16,284.0,Actual,Actual Sales
S006,P009,weekly,2017-10-23,302.0,Actual,Actual Sales
S006,P009,weekly,2017-10-30,311.0,Actual,Actual Sales
S006,P009,weekly,2017-11-06,328.0,Actual,Actual Sales
S006,P009,weekly,2017-11-13,318.0,Actual,Actual Sales
S006,P009,weekly,2017-11-20,313.0,Actual,Actual Sales
S006,P009,weekly,2017-11-27,293.0,Actual,Actual Sales
S006,P009,weekly,2017-12-04,239.0,Actual,Actual Sales
S006,P009,weekly,2017-12-11,228.0,Actual,Actual Sales
S006,P009,weekly,2017-12-18,234.0,Actual,Actual Sales
S006,P009,weekly,2017-12-25,257.0,Actual,Actual Sales
S006,P009,weekly,2018-01-01,255.48,Forecast,Enhanced Ensemble
S006,P009,weekly,2018-01-08,254.21,Forecast,Enhanced Ensemble
S006,P009,weekly,2018-01-15,255.2,Forecast,Enhanced Ensemble
S006,P009,weekly,2018-01-22,250.23,Forecast,Enhanced Ensemble
S006,P009,weekly,2018-01-29,258.14,Forecast,Enhanced Ensemble
S006,P009,weekly,2018-02-05,260.66,Forecast,Enhanced Ensemble
S006,P009,weekly,2018-02-12,262.13,Forecast,Enhanced Ensemble
S006,P009,weekly,2018-02-19,265.1,Forecast,Enhanced Ensemble
S006,P010,weekly,2017-07-03,537.0,Actual,Actual Sales
S006,P010,weekly,2017-07-10,601.0,Actual,Actual Sales
S006,P010,weekly,2017-07-17,558.0,Actual,Actual Sales
S006,P010,weekly,2017-07-24,544.0,Actual,Actual Sales
S006,P010,weekly,2017-07-31,485.0,Actual,Actual Sales
S006,P010,weekly,2017-08-07,514.0,Actual,Actual Sales
S006,P010,weekly,2017-08-14,475.0,Actual,Actual Sales
S006,P010,weekly,2017-08-21,483.0,Actual,Actual Sales
S006,P010,weekly,2017-08-28,505.0,Actual,Actual Sales
S006,P010,weekly,2017-09-04,488.0,Actual,Actual Sales
S006,P010,weekly,2017-09-11,452.0,Actual,Actual Sales
S006,P010,weekly,2017-09-18,439.0,Actual,Actual Sales
S006,P010,weekly,2017-09-25,444.0,Actual,Actual Sales
S006,P010,weekly,2017-10-02,424.0,Actual,Actual Sales
S006,P010,weekly,2017-10-09,439.0,Actual,Actual Sales
S006,P010,weekly,2017-10-16,419.0,Actual,Actual Sales
S006,P010,weekly,2017-10-23,430.0,Actual,Actual Sales
S006,P010,weekly,2017-10-30,454.0,Actual,Actual Sales
S006,P010,weekly,2017-11-06,454.0,Actual,Actual Sales
S006,P010,weekly,2017-11-13,447.0,Actual,Actual Sales
S006,P010,weekly,2017-11-20,465.0,Actual,Actual Sales
S006,P010,weekly,2017-11-27,420.0,Actual,Actual Sales
S006,P010,weekly,2017-12-04,341.0,Actual,Actual Sales
S006,P010,weekly,2017-12-11,324.0,Actual,Actual Sales
S006,P010,weekly,2017-12-18,341.0,Actual,Actual Sales
S006,P010,weekly,2017-12-25,324.0,Actual,Actual Sales
S006,P010,weekly,2018-01-01,351.19,Forecast,Enhanced Ensemble
S006,P010,weekly,2018-01-08,350.21,Forecast,Enhanced Ensemble
S006,P010,weekly,2018-01-15,348.79,Forecast,Enhanced Ensemble
S006,P010,weekly,2018-01-22,349.13,Forecast,Enhanced Ensemble
S006,P010,weekly,2018-01-29,354.11,Forecast,Enhanced Ensemble
S006,P010,weekly,2018-02-05,356.83,Forecast,Enhanced Ensemble
S006,P010,weekly,2018-02-12,356.24,Forecast,Enhanced Ensemble
S006,P010,weekly,2018-02-19,358.61,Forecast,Enhanced Ensemble
S007,P001,weekly,2017-07-03,163.0,Actual,Actual Sales
S007,P001,weekly,2017-07-10,156.0,Actual,Actual Sales
S007,P001,weekly,2017-07-17,171.0,Actual,Actual Sales
S007,P001,weekly,2017-07-24,149.0,Actual,Actual Sales
S007,P001,weekly,2017-07-31,132.0,Actual,Actual Sales
S007,P001,weekly,2017-08-07,130.0,Actual,Actual Sales
S007,P001,weekly,2017-08-14,121.0,Actual,Actual Sales
S007,P001,weekly,2017-08-21,135.0,Actual,Actual Sales
S007,P001,weekly,2017-08-28,121.0,Actual,Actual Sales
S007,P001,weekly,2017-09-04,138.0,Actual,Actual Sales
S007,P001,weekly,2017-09-11,132.0,Actual,Actual Sales
S007,P001,weekly,2017-09-18,115.0,Actual,Actual Sales
S007,P001,weekly,2017-09-25,130.0,Actual,Actual Sales
S007,P001,weekly,2017-10-02,105.0,Actual,Actual Sales
S007,P001,weekly,2017-10-09,140.0,Actual,Actual Sales
S007,P001,weekly,2017-10-16,109.0,Actual,Actual Sales
S007,P001,weekly,2017-10-23,107.0,Actual,Actual Sales
S007,P001,weekly,2017-10-30,110.0,Actual,Actual Sales
S007,P001,weekly,2017-11-06,127.0,Actual,Actual Sales
S007,P001,weekly,2017-11-13,114.0,Actual,Actual Sales
S007,P001,weekly,2017-11-20,128.0,Actual,Actual Sales
S007,P001,weekly,2017-11-27,109.0,Actual,Actual Sales
S007,P001,weekly,2017-12-04,102.0,Actual,Actual Sales
S007,P001,weekly,2017-12-11,80.0,Actual,Actual Sales
S007,P001,weekly,2017-12-18,82.0,Actual,Actual Sales
S007,P001,weekly,2017-12-25,99.0,Actual,Actual Sales
S007,P001,weekly,2018-01-01,96.7,Forecast,Enhanced Ensemble
S007,P001,weekly,2018-01-08,97.77,Forecast,Enhanced Ensemble
S007,P001,weekly,2018-01-15,96.2,Forecast,Enhanced Ensemble
S007,P001,weekly,2018-01-22,95.98,Forecast,Enhanced Ensemble
S007,P001,weekly,2018-01-29,98.54,Forecast,Enhanced Ensemble
S007,P001,weekly,2018-02-05,102.98,Forecast,Enhanced Ensemble
S007,P001,weekly,2018-02-12,103.7,Forecast,Enhanced Ensemble
S007,P001,weekly,2018-02-19,100.12,Forecast,Enhanced Ensemble
S007,P002,weekly,2017-07-03,403.0,Actual,Actual Sales
S007,P002,weekly,2017-07-10,391.0,Actual,Actual Sales
S007,P002,weekly,2017-07-17,424.0,Actual,Actual Sales
S007,P002,weekly,2017-07-24,423.0,Actual,Actual Sales
S007,P002,weekly,2017-07-31,393.0,Actual,Actual Sales
S007,P002,weekly,2017-08-07,366.0,Actual,Actual Sales
S007,P002,weekly,2017-08-14,374.0,Actual,Actual Sales
S007,P002,weekly,2017-08-21,348.0,Actual,Actual Sales
S007,P002,weekly,2017-08-28,331.0,Actual,Actual Sales
S007,P002,weekly,2017-09-04,349.0,Actual,Actual Sales
S007,P002,weekly,2017-09-11,347.0,Actual,Actual Sales
S007,P002,weekly,2017-09-18,361.0,Actual,Actual Sales
S007,P002,weekly,2017-09-25,328.0,Actual,Actual Sales
S007,P002,weekly,2017-10-02,313.0,Actual,Actual Sales
S007,P002,weekly,2017-10-09,330.0,Actual,Actual Sales
S007,P002,weekly,2017-10-16,286.0,Actual,Actual Sales
S007,P002,weekly,2017-10-23,294.0,Actual,Actual Sales
S007,P002,weekly,2017-10-30,353.0,Actual,Actual Sales
S007,P002,weekly,2017-11-06,342.0,Actual,Actual Sales
S007,P002,weekly,2017-11-13,321.0,Actual,Actual Sales
S007,P002,weekly,2017-11-20,324.0,Actual,Actual Sales
S007,P002,weekly,2017-11-27,279.0,Actual,Actual Sales
S007,P002,weekly,2017-12-04,216.0,Actual,Actual Sales
S007,P002,weekly,2017-12-11,265.0,Actual,Actual Sales
S007,P002,weekly,2017-12-18,252.0,Actual,Actual Sales
S007,P002,weekly,2017-12-25,223.0,Actual,Actual Sales
S007,P002,weekly,2018-01-01,248.92,Forecast,Enhanced Ensemble
S007,P002,weekly,2018-01-08,249.97,Forecast,Enhanced Ensemble
S007,P002,weekly,2018-01-15,250.49,Forecast,Enhanced Ensemble
S007,P002,weekly,2018-01-22,251.39,Forecast,Enhanced Ensemble
S007,P002,weekly,2018-01-29,256.29,Forecast,Enhanced Ensemble
S007,P002,weekly,2018-02-05,258.95,Forecast,Enhanced Ensemble
S007,P002,weekly,2018-02-12,258.84,Forecast,Enhanced Ensemble
S007,P002,weekly,2018-02-19,263.38,Forecast,Enhanced Ensemble
S007,P003,weekly,2017-07-03,261.0,Actual,Actual Sales
S007,P003,weekly,2017-07-10,272.0,Actual,Actual Sales
S007,P003,weekly,2017-07-17,281.0,Actual,Actual Sales
S007,P003,weekly,2017-07-24,248.0,Actual,Actual Sales
S007,P003,weekly,2017-07-31,227.0,Actual,Actual Sales
S007,P003,weekly,2017-08-07,220.0,Actual,Actual Sales
S007,P003,weekly,2017-08-14,239.0,Actual,Actual Sales
S007,P003,weekly,2017-08-21,257.0,Actual,Actual Sales
S007,P003,weekly,2017-08-28,200.0,Actual,Actual Sales
S007,P003,weekly,2017-09-04,203.0,Actual,Actual Sales
S007,P003,weekly,2017-09-11,221.0,Actual,Actual Sales
S007,P003,weekly,2017-09-18,191.0,Actual,Actual Sales
